,NU00295.csv,NU00429.csv,NU00431.csv,NU00468.csv,NU00759.csv,NU00826.csv,NU00866.csv,NU00908.csv,NU01094.csv,NU01115.csv,NU01405.csv,NU01420.csv,NU01482.csv,NU01713.csv,NU01798.csv,NU01929.csv,NU02064.csv,NU02359.csv,NU02514.csv,NU02738.csv
CD11c+,40.455501941007874,11.518504574992225,24.884738838634373,13.930106859547964,32.151638592241916,13.681048816556713,9.982795625660069,10.640261810858439,17.592652620205296,38.402293819376474,22.065252471906817,24.733928187486562,17.20142198874636,6.000119452905691,9.399804721153295,7.122793024374808,17.58108008150036,51.837757844824985,25.33800601342068,17.616217198328446
CD163+,0.8371730218045931,2.2127466867453442,30.611808189864796,1.085521490391668,25.95691585012294,31.604333800734047,16.1746669846353,0.18628849542670134,35.089789303079414,0.6359151916352316,1.334976381187102,28.749193721780266,0.07925096516354004,7.803858328853849,0.2770662225030153,2.454820125797069,0.5830099992603103,40.83008667814321,1.5252583580573864,1.6317560844775525
CD205+,0.8154047092116243,0.06247306019784045,8.061472619395001,0.027081617223908554,0.31560791221696205,1.2788390072715292,2.531257452389875,0.15272300075522363,1.9202593192868718,0.09098554559359462,0.38435583722090194,2.038092166559163,0.2966250410406784,0.7011885564116347,1.2589742117052438,0.28870037149582334,1.4047380489674604,7.664371356950863,1.1210449811831704,0.01297791159446622
CD206+,6.140478177266625,0.20351485985846715,7.389683234445417,1.328127644689182,28.448750412859187,13.52243906550506,11.113855483255545,1.03213896114794,25.736574824419232,0.8198535378622824,27.97288971041282,43.995018992331396,13.696831093550104,13.297497461625754,0.10797771523749354,5.754717390079285,5.709059854348367,44.26927607139621,2.8713088150375343,4.391725283567368
CD8+,0.12153974531074266,0.027280812313467448,0.15951755665791267,0.03498042224754855,0.2605600205512129,0.07164256871173635,0.14649269239941404,0.08055718721154653,0.09681253376553214,0.11606804735182881,0.03227415427045741,0.6342721995269834,0.1052905680029889,0.3022158514005853,0.009649072425478147,0.055269215263840064,0.06186495955242047,1.8347377004620822,0.13540152525835805,0.0
CD4+,0.6249319740231469,0.338554880810131,5.356158609733164,0.06770404305977139,1.794561268303424,2.194101556214514,1.4001975947943992,0.28362842997398674,7.497352782279849,0.24590687998268815,0.14229968019247133,2.2351823980505987,0.10698880297077905,2.5670429433195965,0.04686692320946528,0.5373034691727824,0.45995252536799563,29.191205339615234,1.6546862866131697,0.209376973724055
CD103+,0.5886514530348655,0.3961173947915473,2.9426450085919007,0.5878967739023482,11.912363756468128,5.473568872644798,23.394542295506422,1.3745070067970127,43.6503511615343,0.7873938297045675,4.122289704544787,15.56206550562603,0.7036353549877161,5.873499372872245,0.5320774223192235,0.23624880250033595,0.7369999529288351,8.73274742532693,0.5435972999342904,0.504408163971587
FOXP3+,0.005442078148242209,0.012276365541060352,0.06743831663586551,0.0,0.0,0.11225279482641043,0.0996490988996014,0.0067130989342955435,0.11626148028092922,0.0004918137599653763,0.0029340140245870372,0.09675338636852289,0.011321566451934289,0.18037388759481573,0.005284015852047556,0.030560624910593914,0.016138685100631427,0.1109903053365951,0.01792079010772386,0.0043259705314887395
GFAP+,49.377789065050976,47.63393514805297,13.179003339493564,51.140248925198314,13.861059121435648,53.278317970408175,23.393690593806426,52.869010657044555,8.77493246893571,50.2854978876599,49.11392776457472,32.9955923457321,51.75427672172722,42.525234426327415,7.605077250014358,56.64834474118835,50.18458621083847,35.08577209990638,19.436092471276957,47.800243984737975
GRZMB+,0.004535065123535174,0.0016368487388080466,0.003890672113607626,0.002256801435325713,0.0036698594443832803,0.006512960791976032,0.0008517016999965932,0.0,0.00043219881145326847,0.0,0.0,0.0035834587543897367,0.003962548258177002,0.007167174341515857,0.0,0.0015171941444975703,0.0020173356375789283,0.01132554136087705,0.015929591206865656,0.0
HLADR+,9.979864310851504,8.12558994756628,37.67467496676717,1.2615520023470737,6.260780212117877,16.119961075481385,12.273873198650904,7.9869094570781245,6.332576985413291,13.009949392364101,0.9227474107326232,25.21411166057479,2.825296908080202,11.109120229349578,1.5174315088162655,7.706696027985729,2.2439496742002945,61.072604270484135,3.584158021544772,0.5563198103494519
INFgamma+,0.015419221420019592,0.022915882343312655,0.012320461693090815,0.07221764593042282,0.014679437777533121,0.027967419871426494,0.008517016999965932,0.03020894520432995,0.0034575904916261477,0.0,0.026406126221283337,0.016125564394753815,0.021510976258675152,0.02747416830914412,0.013324909539946011,0.022324428126178533,0.02420802765094714,0.027936335356830058,0.001991198900858207,0.008651941062977479
Ki67+,5.159090084533614,4.916275187009968,5.561067341049833,1.2841200167003306,3.0056148849499063,7.36769111708771,1.5918304772936327,1.1429050935638163,0.7161534305780659,3.7127020739786256,0.9227474107326232,0.7256503977639217,9.50898366297961,6.390730454518306,5.261731089541095,2.9184313079513977,4.83555352327669,4.629126272235813,6.776049859620477,22.895631634957304
NFAT1+,0.014512208395312556,0.0051833543395588145,0.022695587329377816,0.024824815788582838,0.13945465888656466,0.010344114199020756,0.02129254249991483,0.005034824200721658,0.032847109670448404,0.0019672550398615054,0.0029340140245870372,0.004479323442987171,0.0,0.004778116227677239,0.009189592786169662,0.005635292536705261,0.009414232975368333,0.025671227084654646,0.021903187909440274,0.008651941062977479
NFAT2+,0.0,0.0008184243694040233,0.01102357098855494,0.004513602870651426,0.0036698594443832803,0.0,0.0008517016999965932,0.00839137366786943,0.010804970286331712,0.0,0.0,0.0017917293771948684,0.0005660783225967144,0.0023890581138386194,0.0,0.003901356371565181,0.0013448904250526188,0.00679532481652623,0.0,0.0
P2RY12+,32.393970177411745,0.5805356860305873,0.5219985085756897,0.3757574389817312,0.7339718888766561,15.396256196890636,0.6174837324975301,14.840983468993873,28.33625067531064,49.71597755361999,30.44186251210281,5.494338135168064,5.863439265456768,0.5088693782476258,1.115616564240997,5.798499278249071,12.735439880035774,8.731237353145481,12.464905119372375,3.542969865289278
PD1+,0.052606755433008016,0.01718691175748449,0.1154232727036929,0.08914365669536566,0.07706704833204889,0.10535671869372992,0.11583143119953668,0.02181757153646052,0.1495407887628309,0.0,0.016137077135228706,0.606500394180463,0.03849332593657658,0.1385653706026399,0.025501119981620815,0.07065789872945827,0.09010765847852546,1.1265138473619039,0.06570956372832082,0.02595582318893244
PDL1+,0.020861299568261802,0.8377937461465852,1.2275070518432059,0.18054411482605703,0.09908620499834855,0.042142687477491975,0.30490920859878035,0.04531341780649492,6.890113452188007,0.12344525375130946,0.5853357979051139,0.9621586755536444,0.02434136787165872,0.1624559517410261,0.08385503417379818,0.4276320067276723,0.12843703559252512,7.8523753435414205,0.20509348678839529,0.8790372119985118
Perforin+,0.009977143271777383,0.0016368487388080466,0.007132898874947315,0.0011284007176628565,0.0,0.00459738408845367,0.006813613599972746,0.0,0.0008643976229065369,0.015246226558926667,0.0,0.0,0.002830391612983572,0.0011945290569193097,0.00022973981965424158,0.006068776577990281,0.006052006912736785,0.01585575790522787,0.0,0.0
SOX2+,0.0,2.7910999077908545,0.2794799468274811,0.0011284007176628565,1.0165510660941686,55.446750798795485,0.02640275269989439,0.01678274733573886,1.300486223662885,67.59144047332157,0.004401021036880556,0.013437970328961515,45.67233122374812,37.7423400824225,0.010108552064786629,4.947136621165292,0.2447700573595766,14.333605146325995,0.0,62.51633053875637
TIM3+,40.2396328411276,5.981318099727737,40.78786110300555,8.966272102549057,27.7441373995376,29.784919047728508,20.775559568016895,10.838298229420156,17.760345759049162,36.468973928952586,14.392805797611713,47.099190138321504,7.917171419837649,15.440482589738997,3.8272356556200102,7.31981152113885,13.738055691912502,66.16532270242517,18.27522351207662,6.831572663327018
TNFa+,0.016326234444726626,0.0016368487388080466,0.04085205719288007,0.002256801435325713,0.014679437777533121,0.003831153407044725,0.0008517016999965932,0.0033565494671477718,0.0021609940572663426,0.008360833919411398,0.008802042073761111,0.004479323442987171,0.004528626580773716,0.015528877739951026,0.0,0.0017339361651400804,0.009414232975368333,0.023406118812479237,0.0,0.0017303882125954957
cCasp3+,34.6569676740558,4.340377239072671,6.2289660538858085,2.9248146601821237,6.191052882674594,35.69677187013923,4.16226620788335,6.511705966266677,11.507725553754728,11.504999286870047,10.42748584338233,8.452483336916792,0.6515561493088183,9.86203189392582,8.20906323588536,2.7656281833984284,7.16624862989288,9.61160943493099,1.38786563389817,2.4580164559919018
pLCK+,0.07528208105068389,0.08784421564936518,0.10829037382874558,0.06770404305977139,1.2954603838672978,0.10114244994598075,0.02895785779988417,0.2517412100360829,0.595569962182604,0.03442696319757634,0.12176158202036205,0.036730452232494805,0.11547997780972975,0.0011945290569193097,0.05789443455286888,0.2241112493443554,0.20509578982052437,1.7690495605689953,0.11548953624977598,0.021629852657443695
pSTAT3+,15.096324783223888,5.9330310619329,1.758583795350647,4.874691100303539,0.9137950016514367,10.778183880038924,1.5620209177937519,6.24486028362843,4.380767152890329,2.9439971671527427,0.6366810433353871,7.238586683867268,5.84589083745627,4.7518365884250136,1.0905749238986846,8.43538270138585,14.32308302681039,16.554166289148622,1.3460504569801477,1.7554788416781306
CD68+,2.869789210173058,5.486989780607708,13.108971241448627,2.9056318479818555,11.871995302579911,4.137262564267599,7.905495179368378,1.869598053201309,3.667206915180983,0.6349315641153008,3.017633424287768,7.488532931985953,1.2232952551315002,4.4711222600489755,0.2166446499339498,0.43760213967722783,1.1095346006684106,11.126211832925614,0.2110670834909699,0.026821017295230183
GFAP+Ki67+,1.9682182636142656,1.669312905461073,0.8818856790843951,0.5878967739023482,1.3578479944218136,2.6040349707682995,0.9888256736960447,0.3574725182512377,0.14910858995137763,1.216747242154341,0.39609189331925004,0.22754963090374827,4.993942961948215,1.6639789762885981,0.6414335764746424,2.326508849576703,2.5606713693001866,1.1944670955271661,2.1365564206208556,12.292677862278403
GFAP+SOX2+,0.0,1.8237223031552987,0.17637713581687903,0.0011284007176628565,0.7009431538772065,33.75207840072332,0.025551050999897795,0.0033565494671477718,0.940032414910859,38.29557023346399,0.0029340140245870372,0.0062710528201820395,24.61591585811813,17.25019411097175,0.009419332605823904,3.9241142837326444,0.12305747389231463,10.257165292500982,0.0,34.14661579325322
GFAP+cCasp3+,22.096651307912783,3.224592015451852,0.8734558895049119,2.2996806625969013,0.8147087966530883,26.168693346818994,1.1676830306953294,4.574976923722414,1.4569421934089681,7.555734794348076,8.38394507525746,6.055149430230058,0.4290873685283096,5.4697485516335185,3.3948653150307275,2.377659966448335,5.730578101149209,7.031651112923197,0.3982397801716413,1.4950554156825084
